/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_016.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_016.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_016.jpg,0,0,0,3.71854E-06
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_082.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_082.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_082.jpg,0,0,0,0.0001002314
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_166.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_166.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_166.jpg,0,0,0,0.0001206238
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_235.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_235.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_235.jpg,0,0,0,0.0001358935
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_317.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_317.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_317.jpg,0,0,0,0.0001516959
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_384.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_384.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_384.jpg,0,0,0,0.0002422802
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_468.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_468.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_468.jpg,0,0,0,3.49996E-05
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_535.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_535.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_535.jpg,0,0,0,0.0002871219
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_620.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_620.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_620.jpg,0,0,0,6.029228E-05
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_686.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_686.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_686.jpg,0,0,0,6.747007E-05
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_771.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_771.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_771.jpg,0,0,0,8.516361E-05
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_838.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_838.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_838.jpg,0,0,0,9.34455E-05
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_37_922.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_37_922.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_37_922.jpg,0,0,0,0.0001269775
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_018.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_018.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_018.jpg,0,0.1503389,0,0.04174076
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_085.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_085.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_085.jpg,0,0.4045587,0,0.3872425
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_170.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_170.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_170.jpg,0,0.6060212,0,0.8274685
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_238.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_238.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_238.jpg,-0.1,0.8600879,0,1.629391
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_293.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_293.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_293.jpg,-0.25,1,0,2.297233
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_377.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_377.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_377.jpg,-0.45,1,0,3.223649
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_444.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_444.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_444.jpg,0,1,0,4.124727
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_528.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_528.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_528.jpg,0,1,0,5.047688
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_595.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_595.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_595.jpg,0,1,0,5.742227
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_679.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_679.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_679.jpg,0,1,0,6.662124
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_747.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_747.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_747.jpg,-0.05,1,0,7.574543
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_831.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_831.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_831.jpg,0,1,0,8.474917
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_38_932.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_38_932.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_38_932.jpg,0,1,0,9.596914
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_032.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_032.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_032.jpg,0,1,0,10.70829
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_099.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_099.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_099.jpg,0,1,0,11.36962
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_184.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_184.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_184.jpg,-0.25,1,0,12.50515
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_250.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_250.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_250.jpg,0,1,0,13.00165
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_335.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_335.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_335.jpg,0,1,0,13.69573
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_401.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_401.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_401.jpg,0,1,0,14.75095
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_486.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_486.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_486.jpg,0,0.8483679,0,15.48989
/home/muhaimin/Documents/Rec/IMG/center_2020_07_22_20_56_39_553.jpg,/home/muhaimin/Documents/Rec/IMG/left_2020_07_22_20_56_39_553.jpg,/home/muhaimin/Documents/Rec/IMG/right_2020_07_22_20_56_39_553.jpg,0,0.6475599,0,16.0425
